1	0.11254374	the
2	0.18044387	of
3	0.24033224	and
4	0.29224443	to
5	0.32708570	in
6	0.35061529	i
7	0.37276193	that
8	0.39291842	was
9	0.41051793	his
10	0.42731234	he
11	0.44342856	it
12	0.45887958	with
13	0.47399454	is
14	0.48819050	for
15	0.50226559	as
16	0.51454426	had
17	0.52664206	you
18	0.53812567	not
19	0.54945072	be
20	0.55985573	her
21	0.57008225	on
22	0.58026593	at
23	0.59038803	by
24	0.59954985	which
25	0.60824285	have
26	0.61669942	or
27	0.62491564	from
28	0.63294649	this
29	0.64089049	him
30	0.64867891	but
31	0.65608559	all
32	0.66291728	she
33	0.66959808	they
34	0.67624585	were
35	0.68280125	my
36	0.68924960	are
37	0.69530387	me
38	0.70096901	one
39	0.70660954	their
40	0.71221450	so
41	0.71749733	an
42	0.72277161	said
43	0.72779144	them
44	0.73277475	we
45	0.73772008	who
46	0.74252179	would
47	0.74723710	been
48	0.75187714	will
49	0.75635943	no
50	0.76031953	when
51	0.76424193	there
52	0.76814413	if
53	0.77194370	more
54	0.77569441	out
55	0.77927983	up
56	0.78268776	into
57	0.78604808	do
58	0.78937882	any
59	0.79269592	your
60	0.79590774	what
61	0.79911240	has
62	0.80225863	man
63	0.80540085	could
64	0.80846791	other
65	0.81148547	than
66	0.81448241	our
67	0.81743595	some
68	0.82036071	very
69	0.82326007	time
70	0.82610926	upon
71	0.82893864	about
72	0.83173992	may
73	0.83448646	its
74	0.83712320	only
75	0.83975864	now
76	0.84231989	like
77	0.84486707	little
78	0.84737834	then
79	0.84979849	can
80	0.85218280	should
81	0.85455980	made
82	0.85693124	did
83	0.85927472	us
84	0.86154824	such
85	0.86381883	a
86	0.86605915	great
87	0.86829333	before
88	0.87050956	must
89	0.87269629	two
90	0.87487731	these
91	0.87704589	see
92	0.87919711	know
93	0.88131043	over
94	0.88335407	much
95	0.88533369	down
96	0.88729084	after
97	0.88924723	first
98	0.89119607	Mr
99	0.89312927	good
100	0.89497538	men
101	0.89681964	own
102	0.89861898	never
103	0.90039837	most
104	0.90217420	old
105	0.90394189	shall
106	0.90570655	day
107	0.90747050	where
108	0.90922775	those
109	0.91097403	came
110	0.91272005	come
111	0.91444700	himself
112	0.91616706	way
113	0.91782670	work
114	0.91947767	life
115	0.92111704	without
116	0.92275011	go
117	0.92436531	make
118	0.92596451	well
119	0.92755036	through
120	0.92913480	being
121	0.93071817	long
122	0.93229442	say
123	0.93386933	might
124	0.93541053	how
125	0.93693445	am
126	0.93845216	too
127	0.93995366	even
128	0.94145164	def
129	0.94294210	again
130	0.94443044	many
131	0.94591098	back
132	0.94737064	here
133	0.94880220	think
134	0.95021108	every
135	0.95161457	people
136	0.95299494	went
137	0.95437369	same
138	0.95573536	last
139	0.95708460	thought
140	0.95843222	away
141	0.95977456	under
142	0.96108753	take
143	0.96239655	found
144	0.96369301	hand
145	0.96498858	eyes
146	0.96626872	still
147	0.96751226	place
148	0.96874010	while
149	0.96996044	just
150	0.97117652	also
151	0.97236016	young
152	0.97353739	yet
153	0.97467915	though
154	0.97581806	against
155	0.97695318	things
156	0.97808253	get
157	0.97920094	ever
158	0.98030895	give
159	0.98141429	god
160	0.98250913	years
161	0.98360079	off
162	0.98468929	face
163	0.98577268	nothing
164	0.98684615	right
165	0.98791446	once
166	0.98898243	another
167	0.99004602	left
168	0.99109830	part
169	0.99214014	saw
170	0.99317527	house
171	0.99421038	world
172	0.99523534	head
173	0.99623964	three
174	0.99724297	took
175	0.99823905	new
176	0.99923205	love
177	1	Dvorak
