1	0.08242547	the
2	0.13215458	of
3	0.17601599	and
4	0.21403576	to
5	0.23955302	in
6	0.25678577	i
7	0.27300566	that
8	0.28776799	was
9	0.30065763	his
10	0.31295762	he
11	0.32476092	it
12	0.33607703	with
13	0.34714702	is
14	0.35754394	for
15	0.36785234	as
16	0.37684507	had
17	0.38570533	you
18	0.39411577	not
19	0.40241008	be
20	0.41003056	her
21	0.41752032	on
22	0.42497871	at
23	0.43239200	by
24	0.43910198	which
25	0.44546861	have
26	0.45166209	or
27	0.45767954	from
28	0.46356122	this
29	0.46937929	him
30	0.47508342	but
31	0.48050798	all
32	0.48551141	she
33	0.49040433	they
34	0.49527307	were
35	0.50007415	my
36	0.50479684	are
37	0.50923090	me
38	0.51337997	one
39	0.51751101	their
40	0.52161601	so
41	0.52548508	an
42	0.52934789	said
43	0.53302434	them
44	0.53667405	we
45	0.54029594	who
46	0.54381265	would
47	0.54726607	been
48	0.55066438	will
49	0.55394714	no
50	0.55684746	when
51	0.55972017	there
52	0.56257809	if
53	0.56536085	more
54	0.56810781	out
55	0.57073372	up
56	0.57322964	into
57	0.57569070	do
58	0.57813008	any
59	0.58055948	your
60	0.58291177	what
61	0.58525882	has
62	0.58756308	man
63	0.58986440	could
64	0.59211067	other
65	0.59432069	than
66	0.59651561	our
67	0.59867874	some
68	0.60082079	very
69	0.60294424	time
70	0.60503095	upon
71	0.60710315	about
72	0.60915477	may
73	0.61116629	its
74	0.61309740	only
75	0.61502757	now
76	0.61690339	like
77	0.61876891	little
78	0.62060813	then
79	0.62238061	can
80	0.62412685	should
81	0.62586773	made
82	0.62760454	did
83	0.62932087	us
84	0.63098596	such
85	0.63264891	a
86	0.63428969	great
87	0.63592598	before
88	0.63754911	must
89	0.63915065	two
90	0.64074799	these
91	0.64233623	see
92	0.64391175	know
93	0.64545952	over
94	0.64695625	much
95	0.64840610	down
96	0.64983949	after
97	0.65127232	first
98	0.65269962	Mr
99	0.65411547	good
100	0.65546754	men
101	0.65681825	own
102	0.65813606	never
103	0.65943926	most
104	0.66073985	old
105	0.66203449	shall
106	0.66332690	day
107	0.66461879	where
108	0.66590577	those
109	0.66718473	came
110	0.66846349	come
111	0.66972829	himself
112	0.67098803	way
113	0.67220353	work
114	0.67341268	life
115	0.67461333	without
116	0.67580937	go
117	0.67699232	make
118	0.67816354	well
119	0.67932500	through
120	0.68048542	being
121	0.68164506	long
122	0.68279948	say
123	0.68395292	might
124	0.68508168	how
125	0.68619778	am
126	0.68730933	too
127	0.68840900	even
128	0.68950611	def
129	0.69059770	again
130	0.69168774	many
131	0.69277206	back
132	0.69384110	here
133	0.69488955	think
134	0.69592140	every
135	0.69694929	people
136	0.69796026	went
137	0.69897004	same
138	0.69996730	last
139	0.70095547	thought
140	0.70194245	away
141	0.70292556	under
142	0.70388716	take
143	0.70484587	found
144	0.70579538	hand
145	0.70674424	eyes
146	0.70768179	still
147	0.70859255	place
148	0.70949180	while
149	0.71038555	just
150	0.71127620	also
151	0.71214308	young
152	0.71300527	yet
153	0.71384147	though
154	0.71467560	against
155	0.71550694	things
156	0.71633406	get
157	0.71715317	ever
158	0.71796466	give
159	0.71877419	god
160	0.71957604	years
161	0.72037556	off
162	0.72117276	face
163	0.72196622	nothing
164	0.72275241	right
165	0.72353483	once
166	0.72431700	another
167	0.72509596	left
168	0.72586663	part
169	0.72662966	saw
170	0.72738777	house
171	0.72814588	world
172	0.72889654	head
173	0.72963207	three
174	0.73036690	took
175	0.73109642	new
176	0.73182367	love
177	0.73254996	always
178	0.73327567	Mrs
179	0.73400101	put
180	0.73471124	night
181	0.73542107	each
182	0.73612394	king
183	0.73682562	between
184	0.73752179	tell
185	0.73821069	mind
186	0.73889497	heart
187	0.73957805	few
188	0.74026003	because
189	0.74093598	thing
190	0.74160730	whom
191	0.74227563	far
192	0.74293168	seemed
193	0.74358715	looked
194	0.74423985	called
195	0.74487712	whole
196	0.74551194	de
197	0.74614565	set
198	0.74677915	both
199	0.74741196	got
200	0.74804345	find
201	0.74867387	done
202	0.74930368	heard
203	0.74993188	look
204	0.75055737	name
205	0.75118152	days
206	0.75180360	told
207	0.75242513	let
208	0.75304386	lord
209	0.75366022	country
210	0.75427549	asked
211	0.75488969	going
212	0.75550323	seen
213	0.75611325	better
214	0.75672212	p
215	0.75733052	having
216	0.75793620	home
217	0.75854130	knew
218	0.75913572	side
219	0.75971976	something
220	0.76029247	moment
221	0.76086049	father
222	0.76142816	among
223	0.76199255	course
224	0.76255660	hands
225	0.76311930	woman
226	0.76367923	enough
227	0.76423633	words
228	0.76478400	mother
229	0.76533155	soon
230	0.76587620	full
231	0.76641782	end
232	0.76695837	gave
233	0.76749553	room
234	0.76803256	almost
235	0.76855984	small
236	0.76908108	thou
237	0.76960204	cannot
238	0.77012272	water
239	0.77064156	want
240	0.77115837	however
241	0.77167288	light
242	0.77218633	quite
243	0.77269889	brought
244	0.77321111	nor
245	0.77372332	word
246	0.77422775	whose
247	0.77473184	given
248	0.77523336	door
249	0.77572779	best
250	0.77622195	turned
251	0.77671296	taken
252	0.77720268	does
253	0.77769174	use
254	0.77817595	morning
255	0.77865732	myself
256	0.77913824	Gutenberg
257	0.77961652	felt
258	0.78009461	until
259	0.78057269	since
260	0.78105056	power
261	0.78152777	themselves
262	0.78200498	used
263	0.78248209	rather
264	0.78295862	began
265	0.78343395	present
266	0.78390688	voice
267	0.78437948	others
268	0.78485182	white
269	0.78531899	works
270	0.78578257	less
271	0.78624492	money
272	0.78670363	next
273	0.78716038	poor
274	0.78761395	death
275	0.78806513	stood
276	0.78851556	form
277	0.78896557	within
278	0.78941226	together
279	0.78985863	till
280	0.79030464	thy
281	0.79075028	large
282	0.79119159	matter
283	0.79162837	kind
284	0.79206311	often
285	0.79249785	certain
286	0.79293130	herself
287	0.79336450	year
288	0.79379672	friend
289	0.79422717	half
290	0.79465721	order
291	0.79508441	round
292	0.79551128	true
293	0.79593606	anything
294	0.79635983	keep
295	0.79678150	sent
296	0.79720167	wife
297	0.79761829	means
298	0.79803131	believe
299	0.79844124	passed
300	0.79885112	feet
301	0.79925960	near
302	0.79966734	public
303	0.80007408	state
304	0.80048016	son
305	0.80088442	hundred
306	0.80128812	children
307	0.80169126	thus
308	0.80209223	hope
