1	0.07204089	de
2	0.12050330	la
3	0.15810755	i
4	0.19443760	el
5	0.22794761	a
6	0.25082453	l'
7	0.27142644	en
8	0.29129056	que
9	0.31017364	d'
10	0.32903488	va
11	0.34582146	del
12	0.35997110	per
13	0.37373729	les
14	0.38655005	els
15	0.39884171	un
16	0.40997016	amb
17	0.42029354	es
18	0.43058736	al
19	0.44084829	una
20	0.44799453	és
21	0.45492168	com
22	0.46145308	dels
23	0.46649694	més
24	0.47103809	ser
25	0.47548897	seu
26	0.47970005	van
27	0.48384821	o
28	0.48786849	no
29	0.49185576	s'
30	0.49542336	seva
31	0.49879498	fou
32	0.50169782	entre
33	0.50442861	també
34	0.50713123	però
35	0.50965753	als
36	0.51215370	després
37	0.51461617	ha
38	0.51706679	aquest
39	0.51935882	fins
40	0.52156264	any
41	0.52374149	són
42	0.52585422	hi
43	0.52788437	pel
44	0.52990314	aquesta
45	0.53184599	durant
46	0.53376711	on
47	0.53560359	era
48	0.53741936	part
49	0.53920914	altres
50	0.54099766	anys
51	0.54276995	gran
52	0.54453213	ciutat
53	0.54628971	cap
54	0.54795620	des
55	0.54958152	seus
56	0.55115358	tot
57	0.55262053	estat
58	0.55405965	qual
59	0.55546449	segle
60	0.55683667	sobre
61	0.55820793	quan
62	0.55957114	guerra
63	0.56089168	ja
64	0.56219830	havia
65	0.56348515	molt
66	0.56475819	rei
67	0.56600685	dos
68	0.56722192	primer
69	0.56842343	nom
70	0.56951085	fer
71	0.57056721	se
72	0.57160966	així
73	0.57264946	li
74	0.57365280	sant
75	0.57465120	encara
76	0.57561935	pels
77	0.57657773	primera
78	0.57752069	seves
79	0.57845756	contra
80	0.57938615	té
81	0.58031221	partit
82	0.58122895	està
83	0.58213200	mateix
84	0.58302034	forma
85	0.58390074	aC
86	0.58475020	pot
87	0.58559851	nord
88	0.58643348	tres
89	0.58725557	temps
90	0.58807616	II
91	0.58888181	fill
92	0.58967733	han
93	0.59046859	només
94	0.59125813	dues
95	0.59204768	si
96	0.59280501	sota
97	0.59355672	general
98	0.59428806	lloc
99	0.59501665	això
100	0.59573811	Barcelona
101	0.59644622	alguns
102	0.59715261	govern
103	0.59785796	poder
104	0.59855630	uns
105	0.59925108	aquests
106	0.59993492	mort
107	0.60059922	nou
108	0.60126271	sud
109	0.60191355	tots
110	0.60255657	fet
111	0.60319407	sense
112	0.60382328	França
113	0.60444836	grup
114	0.60507125	tant
115	0.60568678	terme
116	0.60629818	fa
117	0.60690853	tenir
118	0.60751670	segons
119	0.60812476	món
120	0.60872983	regne
121	0.60932707	exèrcit
122	0.60992213	segona
123	0.61050592	abans
124	0.61108764	mentre
125	0.61166338	quals
126	0.61223750	aquestes
127	0.61281152	família
128	0.61338024	Catalunya
129	0.61394873	país
130	0.61451228	eren
131	0.61507111	poden
132	0.61562465	diferents
133	0.61617670	nova
134	0.61672357	molts
135	0.61726538	església
136	0.61780593	major
137	0.61834498	club
138	0.61888391	manera
139	0.61942124	estats
140	0.61995822	seua
141	0.62048818	diversos
142	0.62100848	grans
143	0.62152637	què
144	0.62204242	arribar
145	0.62255847	troba
146	0.62307337	població
147	0.62358827	sistema
148	0.62409902	poble
149	0.62460553	foren
150	0.62510593	m
151	0.62560162	època
152	0.62609720	haver
153	0.62659186	cada
154	0.62708076	eleccions
155	0.62756645	diverses
156	0.62805191	obra
157	0.62853667	partir
158	0.62902040	tipus
159	0.62950344	riu
160	0.62998119	vida
161	0.63045285	dia
162	0.63092347	quatre
163	0.63139305	poc
164	0.63186171	regió
165	0.63232819	exemple
166	0.63279283	batalla
167	0.63325460	altre
168	0.63371556	Espanya
169	0.63417617	Joan
170	0.63463529	actualment
171	0.63509395	tenen
172	0.63555157	dins
173	0.63600747	llavors
174	0.63646095	centre
175	0.63691236	algunes
176	0.63736251	important
177	0.63780863	altra
178	0.63824970	terra
179	0.63868869	antic
180	0.63912273	tenia
181	0.63955540	zona
182	0.63998680	obres
183	0.64041774	estava
184	0.64084811	pare
185	0.64127652	III
186	0.64169975	qui
187	0.64212253	ara
