1	0.07547500	de
2	0.12624757	la
3	0.16564437	i
4	0.20370623	el
5	0.23881364	a
6	0.26278107	l'
7	0.28436505	en
8	0.30517607	que
9	0.32495929	d'
10	0.34471962	va
11	0.36230640	del
12	0.37713053	per
13	0.39155295	les
14	0.40497648	els
15	0.41785407	un
16	0.42951300	amb
17	0.44032849	es
18	0.45111300	al
19	0.46186306	una
20	0.46934995	és
21	0.47660731	com
22	0.48345005	dels
23	0.48873435	més
24	0.49349198	ser
25	0.49815502	seu
26	0.50256684	van
27	0.50691274	o
28	0.51112466	no
29	0.51530200	s'
30	0.51903966	seva
31	0.52257201	fou
32	0.52561323	entre
33	0.52847419	també
34	0.53130563	però
35	0.53395236	als
36	0.53656752	després
37	0.53914737	ha
38	0.54171482	aquest
39	0.54411610	fins
40	0.54642497	any
41	0.54870769	són
42	0.55092113	hi
43	0.55304806	pel
44	0.55516305	aquesta
45	0.55719853	durant
46	0.55921123	on
47	0.56113524	era
48	0.56303757	part
49	0.56491267	altres
50	0.56678644	anys
51	0.56864322	gran
52	0.57048940	ciutat
53	0.57233076	cap
54	0.57407669	des
55	0.57577948	seus
56	0.57742649	tot
57	0.57896336	estat
58	0.58047108	qual
59	0.58194289	segle
60	0.58338048	sobre
61	0.58481711	quan
62	0.58624530	guerra
63	0.58762879	ja
64	0.58899770	havia
65	0.59034588	molt
66	0.59167961	rei
67	0.59298779	dos
68	0.59426079	primer
69	0.59551957	nom
70	0.59665882	fer
71	0.59776554	se
72	0.59885768	així
73	0.59994705	li
74	0.60099822	sant
75	0.60204421	encara
76	0.60305852	pels
77	0.60406258	primera
78	0.60505049	seves
79	0.60603202	contra
80	0.60700487	té
81	0.60797507	partit
82	0.60893552	està
83	0.60988162	mateix
84	0.61081230	forma
85	0.61173467	aC
86	0.61262462	pot
87	0.61351337	nord
88	0.61438814	tres
89	0.61524942	temps
90	0.61610913	II
91	0.61695318	fill
92	0.61778662	han
93	0.61861560	només
94	0.61944278	dues
95	0.62026996	si
96	0.62106340	sota
97	0.62185094	general
98	0.62261714	lloc
99	0.62338046	això
100	0.62413631	Barcelona
101	0.62487818	alguns
102	0.62561824	govern
103	0.62635722	poder
104	0.62708884	uns
105	0.62781674	aquests
106	0.62853318	mort
107	0.62922914	nou
108	0.62992426	sud
109	0.63060613	tots
110	0.63127980	fet
111	0.63194769	sense
112	0.63260690	França
113	0.63326177	grup
114	0.63391436	tant
115	0.63455923	terme
116	0.63519977	fa
117	0.63583922	tenir
118	0.63647638	segons
119	0.63711342	món
120	0.63774733	regne
121	0.63837304	exèrcit
122	0.63899647	segona
123	0.63960809	abans
124	0.64021754	mentre
125	0.64082072	quals
126	0.64142222	aquestes
127	0.64202359	família
128	0.64261942	Catalunya
129	0.64321502	país
130	0.64380543	eren
131	0.64439090	poden
132	0.64497083	diferents
133	0.64554919	nova
134	0.64612213	molts
135	0.64668977	església
136	0.64725608	major
137	0.64782082	club
138	0.64838545	manera
139	0.64894839	estats
140	0.64951097	seua
141	0.65006619	diversos
142	0.65061130	grans
143	0.65115387	què
144	0.65169452	arribar
145	0.65223517	troba
146	0.65277461	població
147	0.65331406	sistema
148	0.65384916	poble
149	0.65437981	foren
150	0.65490407	m
151	0.65542339	època
152	0.65594259	haver
153	0.65646083	cada
154	0.65697304	eleccions
155	0.65748188	diverses
156	0.65799047	obra
157	0.65849835	partir
158	0.65900514	tipus
159	0.65951120	riu
160	0.66001173	vida
161	0.66050586	dia
162	0.66099892	quatre
163	0.66149089	poc
164	0.66198189	regió
165	0.66247061	exemple
166	0.66295739	batalla
167	0.66344117	altre
168	0.66392410	Espanya
169	0.66440667	Joan
170	0.66488768	actualment
171	0.66536820	tenen
172	0.66584764	dins
173	0.66632527	llavors
174	0.66680037	centre
175	0.66727330	algunes
176	0.66774490	important
177	0.66821229	altra
178	0.66867438	terra
179	0.66913430	antic
180	0.66958903	tenia
181	0.67004233	zona
182	0.67049429	obres
183	0.67094578	estava
184	0.67139666	pare
185	0.67184549	III
186	0.67228890	qui
187	0.67273183	ara
188	0.67317283	havien
189	0.67361142	començar
190	0.67404989	història
191	0.67448535	morir
192	0.67491900	nacional
193	0.67535169	final
194	0.67578112	música
195	0.67621031	majoria
196	0.67663758	Europa
197	0.67706436	posteriorment
198	0.67749090	alemanya
199	0.67791371	principal
200	0.67833495	finalment
201	0.67875486	passar
202	0.67917032	punt
203	0.67958060	territori
204	0.67998991	illa
205	0.68039874	unió
206	0.68080588	imperi
207	0.68121085	donar
208	0.68161583	mundial
209	0.68202032	república
210	0.68242264	període
211	0.68282364	línia
212	0.68322391	tard
213	0.68362419	temporada
214	0.68402253	totes
215	0.68441787	sent
216	0.68481296	ell
217	0.68520673	president
218	0.68559809	Maria
219	0.68598896	perquè
220	0.68637827	emperador
221	0.68676722	divisió
222	0.68715617	política
223	0.68754211	equip
224	0.68792744	mar
225	0.68831193	castell
226	0.68869582	universitat
227	0.68907766	nomenat
228	0.68945769	capital
229	0.68983724	dir
230	0.69021607	segon
231	0.69059309	cosa
232	0.69096902	aconseguir
233	0.69134447	the
234	0.69171812	Carles
235	0.69209140	actual
236	0.69246421	cas
237	0.69283520	banda
238	0.69320523	futbol
239	0.69357117	moment
240	0.69393674	Roma
241	0.69430195	santa
242	0.69466668	província
243	0.69503129	origen
244	0.69539409	aigua
245	0.69575304	vegada
246	0.69611174	anomenat
247	0.69647008	rebre
248	0.69682783	jocs
249	0.69718508	primers
250	0.69754222	casa
251	0.69789828	km
252	0.69825421	bé
253	0.69860978	units
254	0.69896487	països
255	0.69931984	causa
256	0.69967469	germà
257	0.70002930	tota
258	0.70038342	tornar
259	0.70073418	conegut
260	0.70108445	situada
261	0.70143255	unes
262	0.70178053	estan
263	0.70212779	juliol
264	0.70247493	metres
265	0.70282146	francès
266	0.70316751	Pere
267	0.70351236	València
268	0.70385685	sol
269	0.70419808	tal
270	0.70453895	camp
271	0.70487971	formar
272	0.70521973	obtenir
273	0.70555928	creu
274	0.70589774	vegades
275	0.70623524	nombre
276	0.70657177	força
277	0.70690662	ho
278	0.70724063	dies
279	0.70757415	llengua
280	0.70790671	davant
281	0.70823782	mateixa
282	0.70856700	prop
283	0.70889583	moviment
284	0.70922453	campionat
285	0.70955215	octubre
286	0.70987952	serra
287	0.71020678	comte
288	0.71053295	sovint
289	0.71085792	càrrec
290	0.71118144	cos
291	0.71150484	costat
292	0.71182812	reial
293	0.71214875	agost
294	0.71246938	llarg
295	0.71278977	filla
296	0.71310955	suport
297	0.71342898	forces
298	0.71374840	municipi
299	0.71406770	maig
300	0.71438665	total
301	0.71470487	moltes
302	0.71502297	especialment
303	0.71534058	civil
304	0.71565748	popular
305	0.71597329	ells
306	0.71628801	juny
307	0.71660225	comarca
308	0.71691650	importants
309	0.71723074	tropes
310	0.71754342	Itàlia
311	0.71785597	avui
312	0.71816829	or
313	0.71848000	central
314	0.71879039	títol
315	0.71910066	estil
316	0.71941056	edat
317	0.71972011	abril
318	0.72002929	setembre
319	0.72033739	cop
320	0.72064380	corona
321	0.72094997	anar
322	0.72125566	situat
323	0.72156122	resta
324	0.72186498	través
325	0.72216826	oest
326	0.72247130	català
327	0.72277374	Aragó
328	0.72307617	espanyola
329	0.72337861	principals
330	0.72368068	militar
331	0.72398215	estar
332	0.72428326	membre
333	0.72458389	cal
334	0.72488415	ciutats
335	0.72518237	est
336	0.72548011	aquell
337	0.72577772	Madrid
338	0.72607425	mare
339	0.72637006	juntament
340	0.72666587	París
341	0.72695999	menys
342	0.72725363	v
343	0.72754004	següent
344	0.72782597	internacional
345	0.72811153	IV
346	0.72839686	construcció
347	0.72868182	s
348	0.72896654	trobar
349	0.72925042	gener
350	0.72953430	pas
351	0.72981794	pau
352	0.73009965	èxit
353	0.73038112	francesa
354	0.73066259	vall
355	0.73094346	etc.
356	0.73122396	sempre
357	0.73150435	Lluís
358	0.73178425	espècies
359	0.73206343	obstant
360	0.73234141	ordre
361	0.73261914	conjunt
362	0.73289627	grups
363	0.73317340	ús
364	0.73344909	membres
365	0.73372465	mitjançant
366	0.73399926	alt
367	0.73427386	antiga
368	0.73454689	vila
369	0.73481872	habitants
370	0.73508911	néixer
371	0.73535877	canvi
372	0.73562783	participar
373	0.73589652	illes
374	0.73616498	cinc
375	0.73643283	XIX
376	0.73669767	lliga
